Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
4651,53,3.0,82.55501077461489,35.35612880818179,1.0,2,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
8760,109,1.0,31.50234199937792,20.01247105423149,5.0,3,5.0,1963,0.1363303,B,B,30,6141,10,262.0,3,6,B
14134,30,2.0,64.85408218338243,35.35612880818179,1.0,5,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
4060,21,2.0,40.30206377940132,23.555039824988555,6.0,14,12.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B
1226,53,2.0,57.32888966738285,35.35612880818179,1.0,21,19.0,2016,0.049637257,B,B,34,7759,0,229.0,1,3,B
2330,74,2.0,81.5008530277793,35.35612880818179,0.0,3,0.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B
5696,69,3.0,79.080201425295,47.3213028586996,8.0,14,14.0,2002,0.093442564,B,B,23,4635,5,3300.0,2,4,B
1402,1,2.0,65.34434122178106,35.35612880818179,1.0,12,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
9533,96,1.0,40.780641483400494,21.004111138878027,10.0,5,12.0,2006,0.041116354,B,B,53,14892,4,1213.0677966101696,1,4,B
11070,69,3.0,115.00822310564192,66.04560647734071,11.0,13,24.0,2010,0.000991363,B,B,33,6783,3,1213.0677966101696,1,9,B
14609,62,1.0,36.40237118703023,35.35612880818179,0.0,7,15.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
3994,23,2.0,55.851231197044726,34.40533923023566,7.0,4,5.0,1986,0.014072961,B,B,2,475,0,1213.0677966101696,0,0,B
381,1,2.0,54.89000565970146,35.35612880818179,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
11877,1,2.0,65.5039899716635,35.35612880818179,1.0,5,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
12617,104,1.0,30.37664411722465,20.208388643042117,5.0,11,9.0,1967,0.327018035,B,B,12,2270,23,2500.0,1,0,B
5624,14,1.0,32.59585757619683,21.08726036844277,6.0,4,5.0,1960,0.042031587,B,B,37,6856,84,1940.0,2,5,B
164,58,1.0,37.287781586738205,35.35612880818179,1.0,13,15.0,2015,0.43788524,B,B,23,5735,3,1084.0,0,5,B
11857,11,2.0,46.5892195156833,31.05090245938393,5.0,5,5.0,1968,0.0001696759999999,B,B,36,5992,0,1213.0677966101696,1,1,B
7981,23,1.0,32.243370796822255,35.35612880818179,1.0,13,12.0,1977,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
9899,62,2.0,49.0110253989217,31.22859444434388,5.0,6,5.0,1964,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
12505,8,2.0,54.47900316353508,33.470616877118374,8.0,12,17.0,2001,0.43788524,B,B,23,5735,3,1084.0,0,5,B
14303,33,1.0,41.4385422224581,23.9424938812742,9.0,8,14.0,1971,0.050272014,B,B,21,4231,14,1020.0,0,3,B
5286,3,2.0,48.35169552142373,31.070006784544297,6.0,6,12.0,1982,0.050900058,B,B,43,10621,1,30.0,2,3,B
12346,187,3.0,82.22281330751056,49.75181738037004,8.0,2,7.0,1997,0.041116354,B,B,53,14892,4,1213.0677966101696,1,4,B
8675,19,2.0,42.96354767451199,27.978376872571165,5.0,5,5.0,1964,0.309479124,B,B,35,7715,4,990.0,0,6,B
4133,93,1.0,45.45706585325193,21.20911704358317,10.0,13,14.0,2013,0.01131981,B,B,2,568,1,1213.0677966101696,0,0,B
230,53,2.0,58.1265996957742,56.44746525550964,1.0,4,19.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B
7639,27,1.0,38.756506999921264,35.35612880818179,1.0,7,1.0,1977,0.211401214,B,B,9,1892,0,1213.0677966101696,0,1,B
10062,25,2.0,60.20836269987587,35.211974725810535,10.0,5,17.0,2000,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
10985,121,4.0,80.43934582320055,55.44031811292942,8.0,4,12.0,1985,0.212515361,B,B,19,3293,16,628.0,3,7,B
6078,57,1.0,39.01076947548847,16.26927460511365,14.0,5,10.0,2005,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
9493,1,2.0,66.2871115020751,35.35612880818179,0.0,4,0.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
4937,77,4.0,82.28700074551902,54.03737422339668,8.0,4,12.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
12310,48,2.0,81.10708742233139,84.56922661616001,1.0,6,1.0,2015,0.041124634,B,B,46,9515,5,1213.0677966101696,1,10,B
7239,6,1.0,41.236986046787294,35.35612880818179,1.0,23,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14629,22,1.0,41.10851083432255,35.35612880818179,1.0,4,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
5722,10,1.0,38.63515515559854,20.97625713766785,9.0,8,14.0,1970,0.089039719,B,B,33,7976,5,1213.0677966101696,0,11,B
9734,27,1.0,70.71696492104198,35.35612880818179,1.0,2,4.0,1977,0.07542368,B,B,11,3097,0,1213.0677966101696,0,0,B
13185,27,1.0,44.6359141728862,35.35612880818179,0.0,5,17.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
15605,74,2.0,56.68782922824636,33.78079956958482,9.0,4,17.0,1991,0.371148999,B,B,34,7065,1,750.0,2,5,B
5081,57,2.0,48.236742300270826,28.164844407759023,5.0,2,5.0,1967,0.133215333,B,B,49,11395,3,1406.0,3,4,A
14275,27,1.0,47.52711070587539,43.38756921064507,1.0,17,17.0,2017,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
8509,138,2.0,79.47574604073868,42.96099293989322,13.0,7,16.0,2002,0.0,B,B,36,6714,2,2672.0,0,2,B
4539,145,1.0,38.00717563385674,20.636444224450376,8.0,15,17.0,1977,0.0,B,B,30,5562,0,1213.0677966101696,0,5,A
721,29,1.0,39.24073097663606,21.31060259811018,6.0,5,5.0,1954,0.069660344,B,B,31,6119,4,1213.0677966101696,1,2,B
3733,105,1.0,45.54867441795584,20.452251453005,8.0,5,12.0,1983,0.069660344,B,B,31,6119,4,1213.0677966101696,1,2,B
7622,107,2.0,60.91875982885984,34.824602414519966,8.0,22,23.0,2011,0.050272014,B,B,21,4231,14,1020.0,0,3,B
3284,93,1.0,40.727082419058334,24.11235097238164,8.0,4,12.0,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B
6948,74,2.0,74.86889728153449,35.35612880818179,1.0,9,17.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B
11019,19,2.0,47.69828447455667,32.280713204546586,5.0,3,5.0,1961,0.309479124,B,B,35,7715,4,990.0,0,6,B
8180,11,3.0,67.13391138538887,50.80979717351564,6.0,5,9.0,1973,0.0001696759999999,B,B,36,5992,0,1213.0677966101696,1,1,B
4176,0,2.0,42.96746158847596,29.40784130754601,5.0,5,5.0,1962,0.319809354,B,B,25,4756,16,2857.0,5,8,B
6615,6,1.0,44.79122298257181,42.17176923603591,1.0,6,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
11576,17,2.0,54.68090633793514,39.010163295142334,8.0,4,9.0,1958,0.0,B,B,25,5027,4,46.0,1,1,B
16124,41,2.0,42.4741959682026,26.23509206647281,6.0,10,12.0,1967,0.175054867,B,B,36,10055,3,1213.0677966101696,1,0,B
9515,23,2.0,61.58019558737804,35.35612880818179,1.0,24,25.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
7438,1,2.0,63.51375386290896,35.35612880818179,1.0,2,20.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
3190,9,2.0,64.86239597220232,35.35612880818179,1.0,7,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
5032,30,1.0,50.738045404446055,35.35612880818179,0.0,5,0.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6760,38,1.0,46.12544858899494,35.35612880818179,1.0,4,17.0,1977,0.060753049,B,B,15,2787,2,520.0,0,7,B
13074,27,2.0,63.8475951900427,62.85608013662533,1.0,4,22.0,2015,0.211401214,B,B,9,1892,0,1213.0677966101696,0,1,B
16637,27,2.0,64.16805290294141,35.35612880818179,1.0,3,1.0,2014,0.017647053,B,B,2,469,0,1213.0677966101696,0,0,B
10966,129,1.0,40.6033221853339,20.530089408348186,8.0,6,5.0,1959,0.020741326,B,B,24,5613,5,1340.0,2,5,B
10979,62,2.0,73.18062145426948,72.30984659763331,1.0,13,11.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
4820,22,1.0,42.35996399073461,35.35612880818179,1.0,7,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
5140,1,1.0,47.0104306954243,22.589821519909982,9.0,20,27.0,2016,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
2411,34,2.0,58.65224217276212,35.35612880818179,10.0,3,25.0,2019,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
16152,41,2.0,56.32867275105532,34.23357427403737,8.0,3,16.0,1977,0.036122292,B,B,24,4378,0,1036.0,1,1,B
3334,120,1.0,33.50706978317867,22.23001890664497,5.0,2,9.0,1972,0.341071945,B,B,27,5664,48,2300.0,3,11,B
10523,53,1.0,38.073661492890366,35.35612880818179,0.0,9,0.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
7354,85,1.0,38.1071942680484,20.208733367928065,9.0,13,16.0,1982,0.037177818,B,B,52,11217,1,2300.0,1,7,B
10555,76,2.0,56.889618849320975,33.207699492935255,9.0,4,16.0,1975,0.0,B,B,7,1660,39,1786.0,1,5,B
4849,23,1.0,33.989705343871414,28.426488226864,1.0,3,9.0,2016,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
13913,74,1.0,41.95676772753267,21.421641472101847,8.0,2,17.0,1991,0.371148999,B,B,34,7065,1,750.0,2,5,B
6718,100,2.0,35.19102380690393,26.850188502496163,5.0,1,8.0,1961,0.049863387,B,B,18,3746,9,75.0,3,1,B
15856,74,2.0,69.26318347353308,35.35612880818179,1.0,6,1.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
5351,30,1.0,41.61762712605238,22.039703539110608,1.0,16,22.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1613,3,2.0,61.290380030671976,64.09672908751561,11.0,3,16.0,2003,0.050900058,B,B,43,10621,1,30.0,2,3,B
3258,1,2.0,61.36273478271861,35.35612880818179,1.0,4,22.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
4215,67,2.0,45.28358916239571,29.573402997902537,5.0,4,9.0,1976,0.0077202819999999,B,B,38,4788,2,1213.0677966101696,0,4,B
8672,1,1.0,40.937939112051936,35.35612880818179,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
7584,61,3.0,67.18873608686631,39.40470599788247,8.0,4,9.0,1982,0.300322518,B,B,52,10311,6,1213.0677966101696,1,9,B
3752,80,3.0,50.54025460588542,38.2542914678561,5.0,8,9.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B
1525,34,3.0,74.90655619752668,46.59000831886104,10.0,12,17.0,1993,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
6268,1,1.0,45.885992355293865,35.35612880818179,1.0,11,20.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
13313,47,3.0,74.82877011499964,43.68032501359493,10.0,18,17.0,2009,0.197367951,B,B,8,2423,1,32.0,0,1,B
4015,34,3.0,83.47455489160984,48.17824109183904,8.0,4,12.0,2000,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
10551,6,2.0,54.75786319558336,34.57676409817108,9.0,5,17.0,2010,0.243204519,B,B,5,1564,0,540.0,0,0,B
2649,79,1.0,46.14538172137318,43.34051026340398,10.0,23,25.0,2015,0.307466659,B,A,30,5048,9,325.0,2,5,B
8948,18,1.0,42.21703842293511,21.758671751237827,8.0,2,17.0,1996,0.0,B,B,30,5562,0,1213.0677966101696,0,5,A
14691,13,3.0,74.35745648870353,46.16676743604632,10.0,6,10.0,1999,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
8622,23,1.0,40.29525080704799,35.35612880818179,1.0,4,4.0,2017,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
450,27,2.0,66.23566238810594,35.35612880818179,0.0,2,0.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
6933,37,2.0,77.16846718175584,36.89155015314615,13.0,4,6.0,2010,0.127811589,B,B,28,7287,5,320.0,1,3,B
11407,79,4.0,37.92034786532114,21.35748713139034,6.0,6,17.0,2014,0.307466659,B,A,30,5048,9,325.0,2,5,B
15508,138,1.0,39.98742886668686,23.84088680378872,6.0,11,17.0,2012,0.0,B,B,36,6714,2,2672.0,0,2,B
7475,23,2.0,54.66495853159483,35.35612880818179,1.0,5,12.0,1977,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
12991,66,1.0,37.95145107382545,21.826794975998144,9.0,2,14.0,1973,0.111627393,B,B,50,12238,8,1970.0,2,3,B
3250,62,2.0,78.10816037110486,35.35612880818179,1.0,12,1.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
10694,23,2.0,54.24733604358449,35.35612880818179,1.0,9,12.0,1977,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
265,23,4.0,74.81722589043343,35.35612880818179,0.0,2,0.0,1977,0.014072961,B,B,2,475,0,1213.0677966101696,0,0,B
3740,3,2.0,72.74595595639953,44.65713945684272,12.0,8,15.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B
9977,27,3.0,81.62027632808538,1.4018287229981836,0.0,16,22.0,1977,0.211401214,B,B,9,1892,0,1213.0677966101696,0,1,B
14548,74,2.0,68.64332663658429,35.35612880818179,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
555,7,4.0,74.9597581751952,74.03072342454782,6.0,5,16.0,1972,0.130617806,B,B,39,10418,9,900.0,1,9,B
10609,30,1.0,44.43145509443253,35.35612880818179,1.0,21,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10750,23,2.0,55.26626092137996,35.35612880818179,0.0,4,0.0,1977,0.005767451,B,B,1,388,0,1213.0677966101696,0,0,B
8819,27,3.0,81.60607368160294,46.13444943790271,10.0,3,17.0,2015,0.011654127,B,B,4,915,0,1213.0677966101696,0,0,B
15835,23,3.0,83.38415601520283,80.3702303917696,10.0,14,18.0,2015,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
15028,27,2.0,42.40873386310217,44.43031419727217,1.0,9,1.0,2016,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
8265,27,1.0,42.7967325112426,35.35612880818179,0.0,9,0.0,1977,0.011654127,B,B,4,915,0,1213.0677966101696,0,0,B
2896,23,2.0,53.23632360129342,35.35612880818179,8.0,6,17.0,1977,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
3690,13,1.0,43.47712018891213,23.24865396183664,10.0,12,22.0,2003,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
16190,53,2.0,56.59433029792958,35.35612880818179,1.0,20,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
15217,1,2.0,53.98617671573603,35.35612880818179,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
1667,144,1.0,31.043820346083766,19.82278202894561,5.0,3,5.0,1965,0.306977489,B,B,27,5148,14,1575.0,5,7,B
12569,75,2.0,59.110119894801,35.80797071261016,10.0,6,17.0,1999,0.122090347,B,B,29,6566,7,1894.0,4,0,B
4033,27,1.0,51.94232335373476,35.35612880818179,0.0,12,0.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
16091,33,3.0,64.4078911861627,43.14947295984353,7.0,9,9.0,1967,0.051942062,B,B,17,4017,7,800.0,2,0,B
6885,39,2.0,49.41694304254325,30.89847588936724,5.0,5,5.0,1975,0.428825818,B,B,25,5011,8,730.0,0,2,B
15080,66,2.0,49.31607362699826,32.0128912202699,6.0,6,9.0,1973,0.111627393,B,B,50,12238,8,1970.0,2,3,B
11054,19,3.0,76.95085454817605,46.00028331822436,10.0,7,17.0,1993,0.000991363,B,B,33,6783,3,1213.0677966101696,1,9,B
13707,1,1.0,42.44688260400803,19.846674850833782,7.0,2,17.0,2015,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
7234,62,2.0,64.2974488343626,35.35612880818179,0.0,8,0.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
8963,27,3.0,79.11438697975753,3.329216026387659,1.0,3,22.0,1977,0.211401214,B,B,9,1892,0,1213.0677966101696,0,1,B
10616,1,2.0,77.46354026700465,35.35612880818179,1.0,5,16.0,2017,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
10363,55,1.0,40.545484353832585,23.2474337522083,8.0,5,14.0,1998,0.041365446,B,B,31,5569,0,1213.0677966101696,1,4,B
7095,99,2.0,55.436380015999,36.10374434380473,9.0,13,14.0,1998,0.033493708,B,B,66,10573,1,1322.0,3,8,B
2428,27,1.0,31.472669536272694,18.18801523365757,7.0,3,4.0,1969,0.01405792,B,B,1,290,0,1213.0677966101696,0,0,B
12408,30,2.0,72.27005721455815,35.35612880818179,1.0,15,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
5139,34,2.0,59.92774490501757,35.35612880818179,1.0,5,1.0,2014,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
13010,47,1.0,36.99710421494543,20.39821726072008,8.0,16,16.0,1980,0.101872465,B,B,23,4583,3,1213.0677966101696,3,3,B
13046,44,1.0,35.478539364200266,19.57865334063222,7.0,16,14.0,1971,0.232205084,B,B,24,4860,1,80.0,0,3,B
4099,170,2.0,43.29862717832911,28.6259013855934,4.0,9,9.0,1968,0.21843974,B,B,21,4472,6,1450.0,4,7,A
1233,21,1.0,47.24328058323152,24.035784870435005,8.0,5,14.0,1992,0.194489265,B,B,47,8004,3,125.0,3,5,B
12064,6,2.0,65.89741617272568,5.264992814972579,1.0,12,1.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
5040,45,3.0,81.73904706914706,35.35612880818179,1.0,12,1.0,1977,0.195781053,B,B,23,5212,6,1213.0677966101696,3,2,B
9667,113,1.0,36.12814713767463,21.38731838888617,6.0,7,9.0,1972,0.060753049,B,B,15,2787,2,520.0,0,7,B
8767,84,1.0,35.90736772042512,20.807331729875315,9.0,9,12.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B
2248,176,2.0,55.43949158213666,33.913863104540404,8.0,5,16.0,1986,0.08761909,B,B,8,1497,5,1213.0677966101696,1,0,B
9845,95,1.0,33.39244554776787,25.61105523355923,5.0,5,9.0,1966,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
2812,120,2.0,81.48850118088006,35.35612880818179,1.0,13,17.0,1977,0.341071945,B,B,27,5664,48,2300.0,3,11,B
6270,12,2.0,63.85426025109717,38.91967690165871,10.0,5,14.0,1999,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
14884,105,2.0,39.32173694575816,23.74546415005744,6.0,5,12.0,1971,0.040242764,B,B,25,3478,11,2729.0,3,1,B
14857,30,3.0,84.06506385867998,35.35612880818179,1.0,2,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
12994,113,2.0,47.73561210782361,30.655237789026103,5.0,5,5.0,1967,0.307466659,B,A,30,5048,9,325.0,2,5,B
4611,27,2.0,76.70954314419859,2.98950824657749,1.0,13,12.0,2016,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
8236,48,2.0,80.6137132884967,82.49179856169965,1.0,20,1.0,2014,0.041124634,B,B,46,9515,5,1213.0677966101696,1,10,B
5260,73,3.0,69.35824216786278,51.24758129565896,65.0,6,6.0,1931,0.042031587,B,B,37,6856,84,1940.0,2,5,B
5674,77,1.0,39.05556390481898,20.19633433236669,8.0,5,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
7188,59,1.0,44.3016133524626,35.35612880818179,1.0,16,17.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
4749,9,3.0,69.552090585187,41.69485611144509,8.0,4,10.0,2011,0.161531741,B,B,25,5648,1,30.0,2,4,B
3341,62,3.0,112.11401886382689,112.24784145945088,112.0,3,3.0,2017,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
13904,1,1.0,40.27829635724406,35.35612880818179,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
11689,52,1.0,43.93099502493726,35.35612880818179,1.0,16,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
5717,99,2.0,46.334891653768175,28.34330075323604,6.0,4,9.0,1970,0.033493708,B,B,66,10573,1,1322.0,3,8,B
15739,52,2.0,82.39286268616324,42.16329910771633,15.0,14,25.0,2012,0.371148999,B,B,34,7065,1,750.0,2,5,B
15652,9,1.0,45.63248019399702,20.384021962561462,8.0,10,14.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B
7864,177,2.0,45.11280890306858,29.165319685446907,6.0,5,12.0,1971,0.0,B,B,36,6714,2,2672.0,0,2,B
10057,27,1.0,42.916845872695546,21.093891122528827,6.0,10,15.0,2018,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
13634,56,1.0,51.58538397142153,49.08777399445211,1.0,18,25.0,2016,0.0,B,B,23,5067,4,1213.0677966101696,2,6,B
15016,41,1.0,40.471348103527006,20.33306636418788,7.0,7,14.0,2005,0.175054867,B,B,36,10055,3,1213.0677966101696,1,0,B
12945,140,2.0,45.0998053843334,31.22307052990855,5.0,5,5.0,1962,0.23861713,B,B,26,3889,6,705.0,3,6,B
3954,47,1.0,38.51345811387383,23.000797255088536,8.0,12,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
1274,23,2.0,53.43766474278686,35.35612880818179,1.0,2,2.0,1977,0.005767451,B,B,1,388,0,1213.0677966101696,0,0,B
8543,77,1.0,33.72845668772694,22.33333505109046,6.0,7,9.0,1974,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
8726,61,4.0,89.70460900472902,57.73160348055674,8.0,4,14.0,1994,0.300322518,B,B,52,10311,6,1213.0677966101696,1,9,B
4600,145,2.0,61.93324195395563,36.95878055129681,10.0,16,17.0,1989,0.0,B,B,30,5562,0,1213.0677966101696,0,5,A
12688,1,2.0,67.48360025726446,35.35612880818179,1.0,13,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
9993,12,3.0,64.12578704883467,44.08650734525504,6.0,7,9.0,1979,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
15706,94,2.0,47.77648526958697,27.920873127886967,6.0,8,9.0,1970,0.282797669,B,B,33,8667,2,1213.0677966101696,0,6,B
7382,52,2.0,64.32024301013595,68.14469840571351,10.0,9,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
13023,30,2.0,65.71550395644876,35.35612880818179,1.0,1,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10441,66,1.0,33.3889307987255,22.782377466062503,5.0,6,5.0,1962,0.111627393,B,B,50,12238,8,1970.0,2,3,B
1711,1,2.0,65.93223417201695,66.30371474941171,1.0,14,22.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
14806,58,2.0,70.89480810743805,2.8194152018474337,1.0,7,1.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
5013,57,2.0,63.028650824145686,36.11260435755962,12.0,3,12.0,2003,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
6918,23,3.0,105.53513516506445,35.35612880818179,1.0,6,9.0,1977,0.014072961,B,B,2,475,0,1213.0677966101696,0,0,B
4603,57,1.0,46.131666199606045,17.848320600578855,10.0,15,22.0,2003,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
8252,47,2.0,48.107249931897776,29.20879766253441,6.0,5,9.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
3067,31,2.0,60.00699595005486,35.07730981815217,8.0,7,8.0,1961,0.0,B,B,23,3684,2,1213.0677966101696,0,4,B
12946,1,1.0,33.67039691722691,21.68279505825845,6.0,8,9.0,1969,0.036270089,B,B,6,1318,1,200.0,1,1,B
2591,39,2.0,44.20359188369447,30.19169130825261,6.0,10,9.0,1972,0.428825818,B,B,25,5011,8,730.0,0,2,B
2340,58,3.0,66.6812516064256,38.34569917998227,11.0,4,12.0,1996,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
9349,107,3.0,57.69460065955224,43.12315673383096,5.0,2,5.0,1964,0.050272014,B,B,21,4231,14,1020.0,0,3,B
8230,75,1.0,33.00643187542832,19.747707903459247,6.0,5,9.0,1969,0.122090347,B,B,29,6566,7,1894.0,4,0,B
16750,74,2.0,51.15740339100298,48.62978589972374,0.0,5,3.0,2017,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
13831,6,2.0,65.98806791340026,60.24258345323662,1.0,18,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
14298,58,1.0,44.76168586553168,35.35612880818179,0.0,17,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
7033,103,2.0,52.13689643082376,32.08375008000414,8.0,14,17.0,1985,0.014423114,B,B,19,3806,4,1213.0677966101696,0,3,B
14414,151,3.0,80.06655313709614,50.11919772100789,10.0,8,17.0,2001,0.236108458,B,B,16,3893,27,1213.0677966101696,3,10,B
4408,90,1.0,36.19222982691704,17.671509428358945,5.0,4,5.0,1962,0.265088676,B,B,37,5288,0,1937.0,3,2,B
743,41,3.0,68.57499381319145,44.62498120034636,7.0,2,9.0,1968,0.175054867,B,B,36,10055,3,1213.0677966101696,1,0,B
12788,26,1.0,32.30064182816375,32.17945656294755,5.0,7,5.0,1962,0.0,B,B,36,6714,2,2672.0,0,2,B
15949,3,2.0,52.60057700889544,30.10489740430389,8.0,8,14.0,1993,0.265088676,B,B,37,5288,0,1937.0,3,2,B
7489,27,1.0,44.49351144660157,42.43648811770733,1.0,13,19.0,2017,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
11715,121,2.0,53.62915240245624,31.75439800850781,10.0,10,16.0,1977,0.212515361,B,B,19,3293,16,628.0,3,7,B
8065,9,1.0,46.99659303712546,25.320497206595466,8.0,13,12.0,1978,0.13012277,B,B,8,1986,0,1213.0677966101696,0,0,B
15196,11,2.0,48.47850022922388,31.74401390492204,6.0,7,9.0,1973,0.0001696759999999,B,B,36,5992,0,1213.0677966101696,1,1,B
10994,62,3.0,89.50345887760139,90.63453770453094,1.0,5,12.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
4425,138,2.0,43.41977960119376,30.62710727151296,5.0,5,5.0,1962,0.195781053,B,B,23,5212,6,1213.0677966101696,3,2,B
10223,74,1.0,56.72658939435873,56.14668220711413,1.0,9,1.0,2015,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
11661,21,1.0,36.96362776610617,23.833476492867533,5.0,3,5.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B
4515,93,1.0,38.23602809345085,23.410468097576388,8.0,4,12.0,1985,0.050900058,B,B,43,10621,1,30.0,2,3,B
10590,26,2.0,41.51246093959707,25.81133092296324,6.0,4,12.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B
